,eta,max_depth,max_delta_step,subsample,colsample_bylevel,mean abs error,mean squared error,R2 score
1352,0.06,4.0,2.0,0.4,0.1,0.0006620526752973871,1.8575246583632015e-06,0.9360793698679948
1353,0.06,4.0,3.0,0.4,0.1,0.0006620526752973871,1.8575246583632015e-06,0.9360793698679948
1354,0.06,4.0,4.0,0.4,0.1,0.0006620526752973871,1.8575246583632015e-06,0.9360793698679948
1355,0.06,4.0,5.0,0.4,0.1,0.0006620526752973871,1.8575246583632015e-06,0.9360793698679948
1356,0.06,4.0,0.0,0.5,0.1,0.0006942211753443684,2.069049992749567e-06,0.9288004179563827
1357,0.06,4.0,1.0,0.5,0.1,0.0006942211753443684,2.069049992749567e-06,0.9288004179563827
1358,0.06,4.0,2.0,0.5,0.1,0.0006942211753443684,2.069049992749567e-06,0.9288004179563827
1359,0.06,4.0,3.0,0.5,0.1,0.0006942211753443684,2.069049992749567e-06,0.9288004179563827
1360,0.06,4.0,4.0,0.5,0.1,0.0006942211753443684,2.069049992749567e-06,0.9288004179563827
1361,0.06,4.0,5.0,0.5,0.1,0.0006942211753443684,2.069049992749567e-06,0.9288004179563827
1362,0.06,4.0,0.0,0.6,0.1,0.0006834304426845768,1.9117249963920288e-06,0.9342142426705863
1363,0.06,4.0,1.0,0.6,0.1,0.0006834304426845768,1.9117249963920288e-06,0.9342142426705863
1364,0.06,4.0,2.0,0.6,0.1,0.0006834304426845768,1.9117249963920288e-06,0.9342142426705863
1365,0.06,4.0,3.0,0.6,0.1,0.0006834304426845768,1.9117249963920288e-06,0.9342142426705863
1366,0.06,4.0,4.0,0.6,0.1,0.0006834304426845768,1.9117249963920288e-06,0.9342142426705863
1367,0.06,4.0,5.0,0.6,0.1,0.0006834304426845768,1.9117249963920288e-06,0.9342142426705863
1368,0.06,5.0,0.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1369,0.06,5.0,1.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1370,0.06,5.0,2.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1371,0.06,5.0,3.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1372,0.06,5.0,4.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1373,0.06,5.0,5.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1374,0.06,5.0,0.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1375,0.06,5.0,1.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1376,0.06,5.0,2.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1377,0.06,5.0,3.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1378,0.06,5.0,4.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1379,0.06,5.0,5.0,0.1,0.1,0.0008363716985050013,2.3400987625015623e-06,0.9194731618787599
1380,0.06,5.0,0.0,0.3,0.1,0.0006882563653745166,2.0338754729758117e-06,0.9300108339034368
1381,0.06,5.0,1.0,0.3,0.1,0.0006882563653745166,2.0338754729758117e-06,0.9300108339034368
1382,0.06,5.0,2.0,0.3,0.1,0.0006882563653745166,2.0338754729758117e-06,0.9300108339034368
1383,0.06,5.0,3.0,0.3,0.1,0.0006882563653745166,2.0338754729758117e-06,0.9300108339034368
1384,0.06,5.0,4.0,0.3,0.1,0.0006882563653745166,2.0338754729758117e-06,0.9300108339034368
1385,0.06,5.0,5.0,0.3,0.1,0.0006882563653745166,2.0338754729758117e-06,0.9300108339034368
1386,0.06,5.0,0.0,0.4,0.1,0.0006648207018249928,1.9942859938851664e-06,0.9313731762221126
1387,0.06,5.0,1.0,0.4,0.1,0.0006648207018249928,1.9942859938851664e-06,0.9313731762221126
1388,0.06,5.0,2.0,0.4,0.1,0.0006648207018249928,1.9942859938851664e-06,0.9313731762221126
1389,0.06,5.0,3.0,0.4,0.1,0.0006648207018249928,1.9942859938851664e-06,0.9313731762221126
1390,0.06,5.0,4.0,0.4,0.1,0.0006648207018249928,1.9942859938851664e-06,0.9313731762221126
1391,0.06,5.0,5.0,0.4,0.1,0.0006648207018249928,1.9942859938851664e-06,0.9313731762221126
1392,0.06,5.0,0.0,0.5,0.1,0.0006995313067185266,2.131238395545182e-06,0.9266604076605832
1393,0.06,5.0,1.0,0.5,0.1,0.0006995313067185266,2.131238395545182e-06,0.9266604076605832
1394,0.06,5.0,2.0,0.5,0.1,0.0006995313067185266,2.131238395545182e-06,0.9266604076605832
1395,0.06,5.0,3.0,0.5,0.1,0.0006995313067185266,2.131238395545182e-06,0.9266604076605832
1396,0.06,5.0,4.0,0.5,0.1,0.0006995313067185266,2.131238395545182e-06,0.9266604076605832
1397,0.06,5.0,5.0,0.5,0.1,0.0006995313067185266,2.131238395545182e-06,0.9266604076605832
1398,0.06,5.0,0.0,0.6,0.1,0.0006582071260402094,1.9546197149662702e-06,0.9327381613554576
1399,0.06,5.0,1.0,0.6,0.1,0.0006582071260402094,1.9546197149662702e-06,0.9327381613554576
1400,0.06,5.0,2.0,0.6,0.1,0.0006582071260402094,1.9546197149662702e-06,0.9327381613554576
1401,0.06,5.0,3.0,0.6,0.1,0.0006582071260402094,1.9546197149662702e-06,0.9327381613554576
1402,0.06,5.0,4.0,0.6,0.1,0.0006582071260402094,1.9546197149662702e-06,0.9327381613554576
1403,0.06,5.0,5.0,0.6,0.1,0.0006582071260402094,1.9546197149662702e-06,0.9327381613554576
1404,0.06,6.0,0.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1405,0.06,6.0,1.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1406,0.06,6.0,2.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1407,0.06,6.0,3.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1408,0.06,6.0,4.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1409,0.06,6.0,5.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1410,0.06,6.0,0.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1411,0.06,6.0,1.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1412,0.06,6.0,2.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1413,0.06,6.0,3.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1414,0.06,6.0,4.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1415,0.06,6.0,5.0,0.1,0.1,0.000803104413183113,2.292734590259991e-06,0.9211030448101821
1416,0.06,6.0,0.0,0.3,0.1,0.0006676594188338845,1.906891439524954e-06,0.934380573706533
1417,0.06,6.0,1.0,0.3,0.1,0.0006676594188338845,1.906891439524954e-06,0.934380573706533
1418,0.06,6.0,2.0,0.3,0.1,0.0006676594188338845,1.906891439524954e-06,0.934380573706533
1419,0.06,6.0,3.0,0.3,0.1,0.0006676594188338845,1.906891439524954e-06,0.934380573706533
1420,0.06,6.0,4.0,0.3,0.1,0.0006676594188338845,1.906891439524954e-06,0.934380573706533
1421,0.06,6.0,5.0,0.3,0.1,0.0006676594188338845,1.906891439524954e-06,0.934380573706533
1422,0.06,6.0,0.0,0.4,0.1,0.0006714876043169134,2.1172581171639213e-06,0.9271414931737836
1423,0.06,6.0,1.0,0.4,0.1,0.0006714876043169134,2.1172581171639213e-06,0.9271414931737836
1424,0.06,6.0,2.0,0.4,0.1,0.0006714876043169134,2.1172581171639213e-06,0.9271414931737836
1425,0.06,6.0,3.0,0.4,0.1,0.0006714876043169134,2.1172581171639213e-06,0.9271414931737836
1426,0.06,6.0,4.0,0.4,0.1,0.0006714876043169134,2.1172581171639213e-06,0.9271414931737836
1427,0.06,6.0,5.0,0.4,0.1,0.0006714876043169134,2.1172581171639213e-06,0.9271414931737836
1428,0.06,6.0,0.0,0.5,0.1,0.0006613935721547997,1.9724317227555517e-06,0.9321252194186274
1429,0.06,6.0,1.0,0.5,0.1,0.0006613935721547997,1.9724317227555517e-06,0.9321252194186274
1430,0.06,6.0,2.0,0.5,0.1,0.0006613935721547997,1.9724317227555517e-06,0.9321252194186274
1431,0.06,6.0,3.0,0.5,0.1,0.0006613935721547997,1.9724317227555517e-06,0.9321252194186274
1432,0.06,6.0,4.0,0.5,0.1,0.0006613935721547997,1.9724317227555517e-06,0.9321252194186274
1433,0.06,6.0,5.0,0.5,0.1,0.0006613935721547997,1.9724317227555517e-06,0.9321252194186274
1434,0.06,6.0,0.0,0.6,0.1,0.0006654394187425329,2.0352814112869687e-06,0.929962453139084
1435,0.06,6.0,1.0,0.6,0.1,0.0006654394187425329,2.0352814112869687e-06,0.929962453139084
1436,0.06,6.0,2.0,0.6,0.1,0.0006654394187425329,2.0352814112869687e-06,0.929962453139084
1437,0.06,6.0,3.0,0.6,0.1,0.0006654394187425329,2.0352814112869687e-06,0.929962453139084
1438,0.06,6.0,4.0,0.6,0.1,0.0006654394187425329,2.0352814112869687e-06,0.929962453139084
1439,0.06,6.0,5.0,0.6,0.1,0.0006654394187425329,2.0352814112869687e-06,0.929962453139084
1440,0.06,7.0,0.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1441,0.06,7.0,1.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1442,0.06,7.0,2.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1443,0.06,7.0,3.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1444,0.06,7.0,4.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1445,0.06,7.0,5.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1446,0.06,7.0,0.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1447,0.06,7.0,1.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1448,0.06,7.0,2.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1449,0.06,7.0,3.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1450,0.06,7.0,4.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1451,0.06,7.0,5.0,0.1,0.1,0.0008346855860007449,2.2508144566521527e-06,0.9225455889741945
1452,0.06,7.0,0.0,0.3,0.1,0.0006640537437639751,1.8466327075750771e-06,0.9364541806973472
1453,0.06,7.0,1.0,0.3,0.1,0.0006640537437639751,1.8466327075750771e-06,0.9364541806973472
1454,0.06,7.0,2.0,0.3,0.1,0.0006640537437639751,1.8466327075750771e-06,0.9364541806973472
1455,0.06,7.0,3.0,0.3,0.1,0.0006640537437639751,1.8466327075750771e-06,0.9364541806973472
1456,0.06,7.0,4.0,0.3,0.1,0.0006640537437639751,1.8466327075750771e-06,0.9364541806973472
1457,0.06,7.0,5.0,0.3,0.1,0.0006640537437639751,1.8466327075750771e-06,0.9364541806973472
1458,0.06,7.0,0.0,0.4,0.1,0.0006612613552495066,2.0727628911566516e-06,0.9286726507126325
1459,0.06,7.0,1.0,0.4,0.1,0.0006612613552495066,2.0727628911566516e-06,0.9286726507126325
1460,0.06,7.0,2.0,0.4,0.1,0.0006612613552495066,2.0727628911566516e-06,0.9286726507126325
1461,0.06,7.0,3.0,0.4,0.1,0.0006612613552495066,2.0727628911566516e-06,0.9286726507126325
1462,0.06,7.0,4.0,0.4,0.1,0.0006612613552495066,2.0727628911566516e-06,0.9286726507126325
1463,0.06,7.0,5.0,0.4,0.1,0.0006612613552495066,2.0727628911566516e-06,0.9286726507126325
1464,0.06,7.0,0.0,0.5,0.1,0.000647714319354611,2.0235112956409225e-06,0.9303674831371701
1465,0.06,7.0,1.0,0.5,0.1,0.000647714319354611,2.0235112956409225e-06,0.9303674831371701
1466,0.06,7.0,2.0,0.5,0.1,0.000647714319354611,2.0235112956409225e-06,0.9303674831371701
1467,0.06,7.0,3.0,0.5,0.1,0.000647714319354611,2.0235112956409225e-06,0.9303674831371701
